Comissão;Nome da Comissão;Indicado pelo;Condição;Nome Parlamentar;Partido;UF;Entrada;Gabinete;Anexo;Telefone;Fax;Tratamento
CDEICS;Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;GOULART;PSD;SP;22/03/2017;533;4;3215-5533;3215-2533;Exmo. Senhor Deputado
CDEICS;Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;LAERCIO OLIVEIRA;SD;SE;22/03/2017;629;4;3215-5629;3215-2629;Exmo. Senhor Deputado
CDEICS;Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;PEDRO PAULO;PMDB;RJ;22/03/2017;727;4;3215-5727;3215-2727;Exmo. Senhor Deputado
CDEICS;Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;VITOR LIPPI;PSDB;SP;22/03/2017;823;4;3215-5823;3215-2823;Exmo. Senhor Deputado
CDEICS;Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;ZECA CAVALCANTI;PTB;PE;22/03/2017;318;4;3215-5318;3215-2318;Exmo. Senhor Deputado
CDEICS;Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços;PSDB/PSB/PPS/PV;T;KEIKO OTA;PSB;SP;22/03/2017;523;4;3215-5523;3215-2523;Exma. Senhora Deputada
CDEICS;Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços;PSDB/PSB/PPS/PV;T;MARCELO MATOS;PHS;RJ;22/03/2017;579;3;3215-5579;3215-2579;Exmo. Senhor Deputado
CDEICS;Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços;PSDB/PSB/PPS/PV;S;MARINALDO ROSENDO;PSB;PE;22/03/2017;827;4;3215-5827;3215-2827;Exmo. Senhor Deputado
CDEICS;Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços;PSDB/PSB/PPS/PV;S;SERGIO VIDIGAL;PDT;ES;06/04/2017;812;4;3215-5812;3215-2812;Exmo. Senhor Deputado
CDEICS;Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços;PSDB/PSB/PPS/PV;S;YEDA CRUSIUS;PSDB;RS;22/03/2017;445;4;3215-5445;3215-2445;Exma. Senhora Deputada
CDEICS;Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços;PT/PSD/PR/PROS/PCdoB;T;CESAR SOUZA;PSD;SC;22/03/2017;609;4;3215-5609;3215-2609;Exmo. Senhor Deputado
CDEICS;Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços;PT/PSD/PR/PROS/PCdoB;T;DELEGADO FRANCISCHINI;SD;PR;23/03/2017;265;3;3215-5265;3215-2265;Exmo. Senhor Deputado
CDEICS;Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços;PT/PSD/PR/PROS/PCdoB;T;HELDER SALOMÃO;PT;ES;22/03/2017;573;3;3215-5573;3215-2573;Exmo. Senhor Deputado
CDEICS;Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços;PT/PSD/PR/PROS/PCdoB;T;LUIS TIBÉ;PTdoB;MG;22/03/2017;632;4;3215-5632;3215-2632;Exmo. Senhor Deputado
CDEICS;Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços;PT/PSD/PR/PROS/PCdoB;T;MARCOS REATEGUI;PSD;AP;22/03/2017;344;4;3215-5344;3215-2344;Exmo. Senhor Deputado
CDEICS;Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços;PT/PSD/PR/PROS/PCdoB;S;AUREO;SD;RJ;22/03/2017;212;4;3215-5212;3215-2212;Exmo. Senhor Deputado
CDEICS;Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços;PT/PSD/PR/PROS/PCdoB;S;CARLOS MANATO;SD;ES;23/03/2017;313;4;3215-5313;3215-2313;Exmo. Senhor Deputado
CDEICS;Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços;PT/PSD/PR/PROS/PCdoB;S;ENIO VERRI;PT;PR;22/03/2017;472;3;3215-5472;3215-2472;Exmo. Senhor Deputado
CDEICS;Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços;PT/PSD/PR/PROS/PCdoB;S;HERCULANO PASSOS;PSD;SP;22/03/2017;926;4;3215-5926;3215-2926;Exmo. Senhor Deputado
CDEICS;Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços;PT/PSD/PR/PROS/PCdoB;S;JOAQUIM PASSARINHO;PSD;PA;22/03/2017;339;4;3215-5339;3215-2339;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PDT;T;PADRE JOÃO;PT;MG;22/03/2017;743;4;3215-5743;3215-2743;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PDT;S;CHICO ALENCAR;PSOL;RJ;22/03/2017;848;4;3215-5848;3215-2848;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;ERIKA KOKAY;PT;DF;22/03/2017;203;4;3215-5203;3215-2203;Exma. Senhora Deputada
CDHM;Comissão de Direitos Humanos e Minorias;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;IRACEMA PORTELLA;PP;PI;28/03/2017;924;4;3215-5924;3215-2924;Exma. Senhora Deputada
CDHM;Comissão de Direitos Humanos e Minorias;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;MAJOR OLIMPIO;SD;SP;22/03/2017;279;3;3215-5279;3215-2279;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;MAURO PEREIRA;PMDB;RS;22/03/2017;843;4;3215-5843;3215-2843;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;PASTOR LUCIANO BRAGA;PRB;BA;22/03/2017;810;4;3215-5810;3215-2810;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;PAULO PIMENTA;PT;RS;22/03/2017;552;4;3215-5552;3215-2552;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;SÓSTENES CAVALCANTE;DEM;RJ;22/03/2017;560;4;3215-5560;3215-2560;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;WALNEY ROCHA;PEN;RJ;22/03/2017;575;3;3215-5575;3215-2575;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;CELSO JACOB;PMDB;RJ;22/03/2017;382;3;3215-5382;3215-2382;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;EROS BIONDINI;PROS;MG;05/04/2017;321;4;3215-5321;3215-2321;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;FRANKLIN;PP;MG;22/03/2017;627;4;3215-5627;3215-2627;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;LINCOLN PORTELA;PRB;MG;22/03/2017;615;4;3215-5615;3215-2615;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;MARCELO AGUIAR;DEM;SP;22/03/2017;367;3;3215-5367;3215-2367;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;NILTO TATTO;PT;SP;22/03/2017;267;3;3215-5267;3215-2267;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;PATRUS ANANIAS;PT;MG;22/03/2017;720;4;3215-5720;3215-2720;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;TAKAYAMA;PSC;PR;06/06/2017;910;4;3215-5910;3215-2910;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PSDB/PSB/PPS/PV;T;DANIEL COELHO;PSDB;PE;22/03/2017;813;4;3215-5813;3215-2813;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PSDB/PSB/PPS/PV;T;JANETE CAPIBERIBE;PSB;AP;22/03/2017;209;4;3215-5209;3215-2209;Exma. Senhora Deputada
CDHM;Comissão de Direitos Humanos e Minorias;PSDB/PSB/PPS/PV;T;JOÃO MARCELO SOUZA;PMDB;MA;05/04/2017;639;4;3215-5639;3215-2639;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PSDB/PSB/PPS/PV;T;LUIZIANNE LINS;PT;CE;22/03/2017;713;4;3215-5713;3215-2713;Exma. Senhora Deputada
CDHM;Comissão de Direitos Humanos e Minorias;PSDB/PSB/PPS/PV;S;CREUZA PEREIRA;PSB;PE;03/05/2017;662;4;3215-5662;3215-2662;Exma. Senhora Deputada
CDHM;Comissão de Direitos Humanos e Minorias;PSDB/PSB/PPS/PV;S;EDUARDO BOLSONARO;PSC;SP;22/03/2017;481;3;3215-5481;3215-2481;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PSDB/PSB/PPS/PV;S;LUIZA ERUNDINA;PSOL;SP;22/03/2017;620;4;3215-5620;3215-2620;Exma. Senhora Deputada
CDHM;Comissão de Direitos Humanos e Minorias;PSDB/PSB/PPS/PV;S;MARA GABRILLI;PSDB;SP;22/03/2017;226;4;3215-5226;3215-2226;Exma. Senhora Deputada
CDHM;Comissão de Direitos Humanos e Minorias;PT/PSD/PR/PROS/PCdoB;T;ARNALDO JORDY;PPS;PA;23/03/2017;506;4;3215-5506;3215-2506;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PT/PSD/PR/PROS/PCdoB;T;DELEGADO ÉDER MAURO;PSD;PA;22/03/2017;586;3;3215-5586;3215-2586;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PT/PSD/PR/PROS/PCdoB;T;DELEGADO WALDIR;PR;GO;22/03/2017;645;4;3215-5645;3215-2645;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PT/PSD/PR/PROS/PCdoB;T;MARIA DO ROSÁRIO;PT;RS;22/03/2017;312;4;3215-5312;3215-2312;Exma. Senhora Deputada
CDHM;Comissão de Direitos Humanos e Minorias;PT/PSD/PR/PROS/PCdoB;T;PAULÃO;PT;AL;22/03/2017;366;3;3215-5366;3215-2366;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PT/PSD/PR/PROS/PCdoB;S;ADELMO CARNEIRO LEÃO;PT;MG;22/03/2017;231;4;3215-5231;3215-2231;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PT/PSD/PR/PROS/PCdoB;S;CAPITÃO AUGUSTO;PR;SP;22/03/2017;273;3;3215-5273;3215-2273;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PT/PSD/PR/PROS/PCdoB;S;CHRISTIANE DE SOUZA YARED;PR;PR;22/03/2017;201;4;3215-5201;3215-2201;Exma. Senhora Deputada
CDHM;Comissão de Direitos Humanos e Minorias;PT/PSD/PR/PROS/PCdoB;S;JOÃO DANIEL;PT;SE;22/03/2017;605;4;3215-5605;3215-2605;Exmo. Senhor Deputado
CDHM;Comissão de Direitos Humanos e Minorias;PT/PSD/PR/PROS/PCdoB;S;LUIZ COUTO;PT;PB;22/03/2017;442;4;3215-5442;3215-2442;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PDT;T;TONINHO WANDSCHEER;PROS;PR;22/03/2017;902;4;3215-5902;3215-2902;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PDT;S;DEOCLIDES MACEDO;PDT;MA;27/04/2017;350;4;3215-5350;3215-2350;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;ADEMIR CAMILO;PODE;MG;22/03/2017;556;4;3215-5556;3215-2556;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;ALEX MANENTE;PPS;SP;22/03/2017;245;4;3215-5245;3215-2245;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;CARLOS MARUN;PMDB;MS;22/03/2017;856;4;3215-5856;3215-2856;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;DEJORGE PATRÍCIO;PRB;RJ;22/03/2017;714;4;3215-5714;3215-2714;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;FLAVIANO MELO;PMDB;AC;22/03/2017;224;4;3215-5224;3215-2224;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;RODRIGO DE CASTRO;PSDB;MG;22/03/2017;701;4;3215-5701;3215-2701;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;HILDO ROCHA;PMDB;MA;22/03/2017;734;4;3215-5734;3215-2734;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;IZAQUE SILVA;PSDB;SP;22/03/2017;915;4;3215-5915;3215-2915;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;JOZI ARAÚJO;PODE;AP;22/03/2017;309;4;3215-5309;3215-2309;Exma. Senhora Deputada
CDU;Comissão de Desenvolvimento Urbano;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;JULIO LOPES;PP;RJ;22/03/2017;544;4;3215-5544;3215-2544;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;MARCELO DELAROLI;PR;RJ;22/03/2017;509;4;3215-5509;3215-2509;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;MAURO MARIANI;PMDB;SC;22/03/2017;925;4;3215-5925;3215-2925;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;RÔNEY NEMER;PP;DF;22/03/2017;572;3;3215-5572;3215-2572;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;WELITON PRADO;PMB;MG;22/03/2017;862;4;3215-5862;3215-2862;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PSDB/PSB/PPS/PV;T;JOÃO PAULO PAPA;PSDB;SP;22/03/2017;476;3;3215-5476;3215-2476;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PSDB/PSB/PPS/PV;T;LEOPOLDO MEYER;PSB;PR;22/03/2017;233;4;3215-5233;3215-2233;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PSDB/PSB/PPS/PV;T;MIGUEL HADDAD;PSDB;SP;22/03/2017;250;4;3215-5250;3215-2250;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PSDB/PSB/PPS/PV;T;TENENTE LÚCIO;PSB;MG;22/03/2017;239;4;3215-5239;3215-2239;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PSDB/PSB/PPS/PV;S;ALBERTO FILHO;PMDB;MA;22/03/2017;202;4;3215-5202;3215-2202;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PSDB/PSB/PPS/PV;S;HERÁCLITO FORTES;PSB;PI;22/03/2017;708;4;3215-5708;3215-2708;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PSDB/PSB/PPS/PV;S;MARA GABRILLI;PSDB;SP;22/03/2017;226;4;3215-5226;3215-2226;Exma. Senhora Deputada
CDU;Comissão de Desenvolvimento Urbano;PSDB/PSB/PPS/PV;S;SILVIO TORRES;PSDB;SP;22/03/2017;404;4;3215-5404;3215-2404;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PT/PSD/PR/PROS/PCdoB;T;ALICE PORTUGAL;PCdoB;BA;25/05/2017;420;4;3215-5420;3215-2420;Exma. Senhora Deputada
CDU;Comissão de Desenvolvimento Urbano;PT/PSD/PR/PROS/PCdoB;T;CAETANO;PT;BA;22/03/2017;415;4;3215-5415;3215-2415;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PT/PSD/PR/PROS/PCdoB;T;GIVALDO VIEIRA;PT;ES;22/03/2017;805;4;3215-5805;3215-2805;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PT/PSD/PR/PROS/PCdoB;T;MARCELO ÁLVARO ANTÔNIO;PR;MG;22/03/2017;824;4;3215-5824;3215-2824;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PT/PSD/PR/PROS/PCdoB;T;MARCOS ABRÃO;PPS;GO;22/03/2017;375;3;3215-5375;3215-2375;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PT/PSD/PR/PROS/PCdoB;S;AFONSO FLORENCE;PT;BA;22/03/2017;305;4;3215-5305;3215-2305;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PT/PSD/PR/PROS/PCdoB;S;ANA PERUGINI;PT;SP;22/03/2017;436;4;3215-5436;3215-2436;Exma. Senhora Deputada
CDU;Comissão de Desenvolvimento Urbano;PT/PSD/PR/PROS/PCdoB;S;ANGELIM;PT;AC;23/03/2017;543;4;3215-5543;3215-2543;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PT/PSD/PR/PROS/PCdoB;S;DELEGADO EDSON MOREIRA;PR;MG;22/03/2017;933;4;3215-5933;3215-2933;Exmo. Senhor Deputado
CDU;Comissão de Desenvolvimento Urbano;PT/PSD/PR/PROS/PCdoB;S;WALDENOR PEREIRA;PT;BA;22/03/2017;954;4;3215-5954;3215-2954;Exmo. Senhor Deputado
CE;Comissão de Educação;PDT;T;DAMIÃO FELICIANO;PDT;PB;22/03/2017;938;4;3215-5938;3215-2938;Exmo. Senhor Deputado
CE;Comissão de Educação;PDT;S;SERGIO VIDIGAL;PDT;ES;22/03/2017;812;4;3215-5812;3215-2812;Exmo. Senhor Deputado
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;ALEX CANZIANI;PTB;PR;22/03/2017;842;4;3215-5842;3215-2842;Exmo. Senhor Deputado
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;ALIEL MACHADO;REDE;PR;22/03/2017;480;3;3215-5480;3215-2480;Exmo. Senhor Deputado
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;BACELAR;PODE;BA;22/03/2017;381;3;3215-5381;3215-2381;Exmo. Senhor Deputado
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;CELSO JACOB;PMDB;RJ;22/03/2017;382;3;3215-5382;3215-2382;Exmo. Senhor Deputado
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;DEOCLIDES MACEDO;PDT;MA;27/04/2017;350;4;3215-5350;3215-2350;Exmo. Senhor Deputado
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;DIEGO GARCIA;PHS;PR;22/03/2017;745;4;3215-5745;3215-2745;Exmo. Senhor Deputado
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;JOSI NUNES;PMDB;TO;22/03/2017;950;4;3215-5950;3215-2950;Exma. Senhora Deputada
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;LELO COIMBRA;PMDB;ES;22/03/2017;801;4;3215-5801;3215-2801;Exmo. Senhor Deputado
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;MOISÉS DINIZ;PCdoB;AC;22/03/2017;421;4;3215-5421;3215-2421;Exmo. Senhor Deputado
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;MOSES RODRIGUES;PMDB;CE;22/03/2017;809;4;3215-5809;3215-2809;Exmo. Senhor Deputado
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;NORMA AYUB;DEM;ES;22/03/2017;601;4;3215-5601;3215-2601;Exma. Senhora Deputada
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;PAULO AZI;DEM;BA;04/04/2017;635;4;3215-5635;3215-2635;Exmo. Senhor Deputado
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;PROFESSORA DORINHA SEABRA REZENDE;DEM;TO;04/04/2017;432;4;3215-5432;3215-2432;Exma. Senhora Deputada
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;ROSANGELA GOMES;PRB;RJ;22/03/2017;438;4;3215-5438;3215-2438;Exma. Senhora Deputada
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;SÓSTENES CAVALCANTE;DEM;RJ;22/03/2017;560;4;3215-5560;3215-2560;Exmo. Senhor Deputado
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;WALDIR MARANHÃO;PP;MA;22/03/2017;5;1;3215-5975;;Exmo. Senhor Deputado
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;T;ZECA DIRCEU;PT;PR;22/03/2017;613;4;3215-5613;3215-2613;Exmo. Senhor Deputado
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;ALICE PORTUGAL;PCdoB;BA;29/03/2017;420;4;3215-5420;3215-2420;Exma. Senhora Deputada
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;ARNALDO FARIA DE SÁ;PTB;SP;22/03/2017;929;4;3215-5929;3215-2929;Exmo. Senhor Deputado
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;AUGUSTO COUTINHO;SD;PE;22/03/2017;373;3;3215-5373;3215-2373;Exmo. Senhor Deputado
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;CELSO PANSERA;PMDB;RJ;22/03/2017;475;3;3215-5475;3215-2475;Exmo. Senhor Deputado
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;EDUARDO BOLSONARO;PSC;SP;22/03/2017;481;3;3215-5481;3215-2481;Exmo. Senhor Deputado
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;EVANDRO GUSSI;PV;SP;22/03/2017;433;4;3215-5433;3215-2433;Exmo. Senhor Deputado
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;EZEQUIEL FONSECA;PP;MT;22/03/2017;658;4;3215-5658;3215-2658;Exmo. Senhor Deputado
CE;Comissão de Educação;PMDB/PP/PTB/DEM/PRB/SD/PSC/PHS/PODE/PMN/PRP/PSDC/PEN/PRTB;S;JOÃO DANIEL;PT;SE;22/03/2017;605;4;3215-5605;3215-2605;Exmo. Senhor Deputado
